fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;340000000;CLP;3 dormitorios;1 baño;120 m² útiles;3 dormitorios | 1 baño | 120 m² útiles;Pedro Calvo Barros 5491, Amapolas, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta En Ñuñoa;155000000;CLP;4 dormitorios;3 baños;150 m² útiles;4 dormitorios | 3 baños | 150 m² útiles;Pje. Lo Pl. 890, Ñuñoa, Región Metropolitana, Chile, Villa Frei, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Se Vende Propiedad De 2 Pisos Uso Mixto Comuna De Ñuñoa;15350;CLF;10 dormitorios;5 baños;235 m² útiles;10 dormitorios | 5 baños | 235 m² útiles;Hamburgo 434, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Linda Casa En Condominio De Ñuñoa ;5600;CLF;3 dormitorios;3 baños;83 m² útiles;3 dormitorios | 3 baños | 83 m² útiles;Pucará, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta En Diagonal Oriente Con Jardín Y Terraza;244000000;CLP;3 dormitorios;1 baño;75 m² útiles;3 dormitorios | 1 baño | 75 m² útiles;Los Aliaga 411, Ñuñoa, Santiago, Diagonal Oriente, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Venta De Casa En Ñuñoa;99000000;CLP;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;Puquios 4227, Ñuñoa, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Acodera Casa De 2 Pisos, En Sector Residencial Consolidado;87000000;CLP;2 dormitorios;1 baño;56 m² útiles;2 dormitorios | 1 baño | 56 m² útiles;Vía Ocho 1500 - 1800, Ñuñoa, Santiago, Estadio Nacional, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Rebajada Gran Oportunidad Ñuñoa, Amplia Casa Incluye Piscina;7465;CLF;3 dormitorios;2 baños;116 m² útiles;3 dormitorios | 2 baños | 116 m² útiles;Alcalde Eduardo Castillo Velasco 4609, Santiago, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;22737 - Oportunidad Jose Manuel Infante/av. Grecia;9900;CLF;3 dormitorios;2 baños;150 m² útiles;3 dormitorios | 2 baños | 150 m² útiles;Estadio Nacional, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;13200;CLF;3 dormitorios;3 baños;139 m² útiles;3 dormitorios | 3 baños | 139 m² útiles;Los Cerezos / Los Almendros, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;12430;CLF;4 dormitorios;3 baños;131 m² útiles;4 dormitorios | 3 baños | 131 m² útiles;Echeñique Con Hamburgo, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En La Reina;13650;CLF;4 dormitorios;3 baños;142 m² útiles;4 dormitorios | 3 baños | 142 m² útiles;Metro Simon Bolivar, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa Ñuñoa 5d/4b;480000000;CLP;5 dormitorios;4 baños;214 m² útiles;5 dormitorios | 4 baños | 214 m² útiles;Carmen Covarrubias 117, Santiago, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Hermosae Impecable Casa En Venta De 4 Dorm. En Ñuñoa;10300;CLF;4 dormitorios;3 baños;133 m² útiles;4 dormitorios | 3 baños | 133 m² útiles;Estrella Solitaria/Hamburgo, Plaza Egaña, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;8200;CLF;4 dormitorios;2 baños;140 m² útiles;4 dormitorios | 2 baños | 140 m² útiles;Caupolicán / Avda. Salvador, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta En Av. El Salvador;410000000;CLP;3 dormitorios;3 baños;252 m² útiles;3 dormitorios | 3 baños | 252 m² útiles;Av. Salvador 2417, Ñuñoa, Región Metropolitana, Chile, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Bonita Y Luminosa Casa;11436;CLF;4 dormitorios;3 baños;198 m² útiles;4 dormitorios | 3 baños | 198 m² útiles;García Moreno, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta En Ñuñoa Con Jardín Y Patio;24000;CLF;9 dormitorios;4 baños;333 m² útiles;9 dormitorios | 4 baños | 333 m² útiles;Avenida Sucre 1067, Ñuñoa, Chile, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;La Casa Que Buscabas En Ñuñoa!!;5900;CLF;3 dormitorios;1 baño;70 m² útiles;3 dormitorios | 1 baño | 70 m² útiles;Grecia 3884, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;12500;CLF;3 dormitorios;2 baños;142 m² útiles;3 dormitorios | 2 baños | 142 m² útiles;Rosita Renard/ La Verbena, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;16500;CLF;4 dormitorios;1 baño;230 m² útiles;4 dormitorios | 1 baño | 230 m² útiles;Manuel Covarrubias / Brown Sur, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta En Ñuñoa;9850;CLF;5 dormitorios;3 baños;125 m² útiles;5 dormitorios | 3 baños | 125 m² útiles;Dublé Almeyda 5400 - 5700, Ñuñoa, Santiago, Región Metropolitana, Chile, Diagonal Oriente, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En La Reina;17000;CLF;3 dormitorios;1 baño;70 m² útiles;3 dormitorios | 1 baño | 70 m² útiles;Av Ossa / Simón Bolivar, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Oportunidad, Casa Para Remodelar De 453 M2. En Ñuñoa;11900;CLF;6 dormitorios;2 baños;185 m² útiles;6 dormitorios | 2 baños | 185 m² útiles;Suecia / Simón Bolívar / Metro Chile España, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;8500;CLF;4 dormitorios;3 baños;121 m² útiles;4 dormitorios | 3 baños | 121 m² útiles;Irarrázaval, Villa Frei, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 6 Dorm. En Ñuñoa;22000;CLF;6 dormitorios;3 baños;284 m² útiles;6 dormitorios | 3 baños | 284 m² útiles;JOSE DOMINGO CAÑAS 1185, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;12300;CLF;3 dormitorios;2 baños;180 m² útiles;3 dormitorios | 2 baños | 180 m² útiles;Simon Bolivar 4249, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 6 Dorm. En Ñuñoa;19900;CLF;6 dormitorios;3 baños;284 m² útiles;6 dormitorios | 3 baños | 284 m² útiles;JOSE DOMINGO CAÑAS 1185, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta De 3 Dorm. En Ñuñoa;10400;CLF;3 dormitorios;2 baños;129 m² útiles;3 dormitorios | 2 baños | 129 m² útiles;Jose Domingo Cañas 800, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Super !!gran Oportunidad Casa Esquina, Eliecer Parada;12990;CLF;5 dormitorios;4 baños;163 m² útiles;5 dormitorios | 4 baños | 163 m² útiles;Av. Hernando De Aguirre 3978, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Garcia Moreno Echeñique;13965;CLF;3 dormitorios;1 baño;164 m² útiles;3 dormitorios | 1 baño | 164 m² útiles;García Moreno 1192, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Nuevo Valor / Casa En Venta De 3 Dorm. En Ñuñoa / ;10800;CLF;3 dormitorios;3 baños;139 m² útiles;3 dormitorios | 3 baños | 139 m² útiles;Republica De Israel Con Gral Pedro Pablo Darnell, Estadio Nacional, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Alcalde Jorge Monckeberg  / Calle 9;4600;CLF;2 dormitorios;1 baño;94 m² útiles;2 dormitorios | 1 baño | 94 m² útiles;Alcalde Jorge Monckeberg 1700, Ñuñoa, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa En Venta Metro Simón Bolívar Con Jardín;295000000;CLP;4 dormitorios;2 baños;133 m² útiles;4 dormitorios | 2 baños | 133 m² útiles;Los Agustinos 5400 - 5700, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa Solida De 6 Dormitorios En Ñuñoa;680000000;CLP;6 dormitorios;3 baños;253 m² útiles;6 dormitorios | 3 baños | 253 m² útiles;Av. Presidente José Batlle Y Ordóñez, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:16:10;Ñuñoa;casa;Casa Habilitada Como Centro Médico Ñuñoa, 210m² Como Nueva;10100;CLF;5 dormitorios;2 baños;250 m² útiles;5 dormitorios | 2 baños | 250 m² útiles;Francisco De Villagra 293, Diagonal Oriente, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Linda Casa Ñuñoína Frente A Una Plazoleta.;11500;CLF;6 dormitorios;3 baños;197 m² útiles;6 dormitorios | 3 baños | 197 m² útiles;Valencia 2318, Ñuñoa, Chile, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Pedro Torres/pucará;13000;CLF;3 dormitorios;3 baños;110 m² útiles;3 dormitorios | 3 baños | 110 m² útiles;Pedro Torres/Pucará, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Bella Luis Bisquert/ Cercano Metro Estadio Nacional,piscina;8447;CLF;4 dormitorios;2 baños;100 m² útiles;4 dormitorios | 2 baños | 100 m² útiles;Dr. Luis Bisquert 2400 - 2700, Estadio Nacional, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa 3 Pisos A Remodelar/ Villa Frei, Metro Grecia;6800;CLF;5 dormitorios;3 baños;244 m² útiles;5 dormitorios | 3 baños | 244 m² útiles;Pedro Lobos 900 - 1200, Ñuñoa, Santiago, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Nelson/los Avellanos;6200;CLF;5 dormitorios;2 baños;110 m² útiles;5 dormitorios | 2 baños | 110 m² útiles;Nelson/Los Avellanos, Estadio Nacional, Ñu��oa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Duble De Almeyda/irarrázabal;12000;CLF;5 dormitorios;3 baños;205 m² útiles;5 dormitorios | 3 baños | 205 m² útiles;Duble De Almeyda/Irarrázabal, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Campo De Deporte/grecia;17300;CLF;6 dormitorios;4 baños;315 m² útiles;6 dormitorios | 4 baños | 315 m² útiles;Campo De Deporte/Grecia, Estadio Nacional, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Amplia Casa/local/oficina Plaza Egaña;9990;CLF;3 dormitorios;2 baños;150 m² útiles;3 dormitorios | 2 baños | 150 m² útiles;Juan Sabaj 153, Ñuñoa, Chile, Plaza Egaña, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Plaza Ñuñoa | 4d | 3b | 3 Est | 435m2 Terr. | Bajo Tasación;12000;CLF;4 dormitorios;3 baños;137 m² útiles;4 dormitorios | 3 baños | 137 m² útiles;Los Talaveras 546, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Ricardo Lyon/hernán Cortes;7900;CLF;2 dormitorios;3 baños;141 m² útiles;2 dormitorios | 3 baños | 141 m² útiles;Ricardo Lyon/Hernán Cortes, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Vendo Hermosa 5d/5b/2e. Providencia;15500;CLF;5 dormitorios;5 baños;188 m² útiles;5 dormitorios | 5 baños | 188 m² útiles;Eduardo Munita Quiroga, Providencia, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Maravillosa Casa En Ñuñoa Gran Patio;680000000;CLP;6 dormitorios;3 baños;253 m² útiles;6 dormitorios | 3 baños | 253 m² útiles;Av. Presidente José Batlle Y Ordóñez 4209, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Hermosa Casa 3d2b Con 4 Estacionamientos Y Servicios, Ñuñoa;12500;CLF;3 dormitorios;2 baños;174 m² útiles;3 dormitorios | 2 baños | 174 m² útiles;Villaseca 345, 7770323 Ñuñoa, Región Metropolitana, Chile, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Ñuñoa Excelente Ubicación;159000000;CLP;6 dormitorios;2 baños;140 m² útiles;6 dormitorios | 2 baños | 140 m² útiles;Av. Rodrigo De Araya 3600 - 3900, Ñuñoa, Santiago, Juan Gómez Millas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa, Emplazada En Pasaje Interior Los Corteses/dublé, Ñuñoa;41000;CLF;3 dormitorios;2 baños;125 m² útiles;3 dormitorios | 2 baños | 125 m² útiles;Los Corteses 5432, Santiago, Ñuñoa, Diagonal Oriente, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Viva En Un Lugar Tranquilo Y Acogedor;9500;CLF;5 dormitorios;3 baños;106 m² útiles;5 dormitorios | 3 baños | 106 m² útiles;Los Cerezos 921, Ñuñoa, Chile, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa; Vendo Cómoda Casa, Calle Pedro Calvo, Comuna De Ñuñoa.;7700;CLF;4 dormitorios;2 baños;95 m² útiles;4 dormitorios | 2 baños | 95 m² útiles;Dr Pedro Calvo Barros 5504, Amapolas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Amplia Propiedad De 3 Pisos, Ideal Para Familia 5d, 6b Y 2e.;8990;CLF;5 dormitorios;6 baños;229 m² útiles;5 dormitorios | 6 baños | 229 m² útiles;San Andrés 4364, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;(ofi) Casa En Venta En Ñuñoa - Amplia - Remodelada;12500;CLF;4 dormitorios;4 baños;190 m² útiles;4 dormitorios | 4 baños | 190 m² útiles;Alcalde Eduardo Castillo Velasco 600 - 900, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Espectacular Casa En Hernando De Aguirre;19990;CLF;6 dormitorios;4 baños;250 m² útiles;6 dormitorios | 4 baños | 250 m² útiles;Av. Hernando De Aguirre 4280, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Venta Casa En Ñuñoa;350000000;CLP;4 dormitorios;2 baños;150 m² útiles;4 dormitorios | 2 baños | 150 m² útiles;Ramón Puelma, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Cpm Vende Casa San Eugenio 4d/2b/1est. Ñuñoa;5300;CLF;4 dormitorios;2 baños;97 m² útiles;4 dormitorios | 2 baños | 97 m² útiles;San Eugenio 445, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Espectacular Casa En Sector Residencial De Ñuñoa ;19990;CLF;6 dormitorios;4 baños;250 m² útiles;6 dormitorios | 4 baños | 250 m² útiles;Luis Pereira 1468, 7790189 Ñuñoa, Región Metropolitana, Chile, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Hermosa Casa De Dos Pisos En Ñuñoa ;19990;CLF;6 dormitorios;4 baños;250 m² útiles;6 dormitorios | 4 baños | 250 m² útiles;PEDRO TORRES ÑUÑOA, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Venta Hermosa Casa En Ñuñoa;6800;CLF;5 dormitorios;3 baños;244 m² útiles;5 dormitorios | 3 baños | 244 m² útiles;Pedro Lobos 1102, Ñuñoa, Santiago, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Venta Casa En Ñuñoa Se Reciben Ofertas;6800;CLF;5 dormitorios;3 baños;244 m² útiles;5 dormitorios | 3 baños | 244 m² útiles;Pedro Lobos 1102, Ñuñoa, Santiago, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Excelente Oportunidad De Inversión Para Remodelar;6800;CLF;5 dormitorios;3 baños;200 m² útiles;5 dormitorios | 3 baños | 200 m² útiles;Pedro Lobos 1102, Ñuñoa, Santiago, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Venta Casa Para Remodelar-4dorm-3baños. La Verbena-ñuñoa C2j;380000000;CLP;4 dormitorios;3 baños;167 m² útiles;4 dormitorios | 3 baños | 167 m² útiles;La Verbena Con Hamburgo C2J, Amapolas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Metro Ñuñoa;9900;CLF;5 dormitorios;2 baños;450 m² útiles;5 dormitorios | 2 baños | 450 m² útiles;Dublé Almeyda 2190, 7750134 Santiago, Ñuñoa, Región Metropolitana, Chile, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Ñuñoa, Excelente Ubicación Comercial.;9900;CLF;5 dormitorios;2 baños;450 m² útiles;5 dormitorios | 2 baños | 450 m² útiles;Dublé Almeyda 2190, 7750134 Santiago, Ñuñoa, Región Metropolitana, Chile, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Esquina, Ñuñoa. Oportunidad!! Ofertas!!;8100;CLF;4 dormitorios;2 baños;101 m² útiles;4 dormitorios | 2 baños | 101 m² útiles;Arturo Medina 5293, Amapolas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa; Tranquilo Sector, Con Posibilidad De Paño Para Construcció ;8166;CLF;4 dormitorios;2 baños;165 m² útiles;4 dormitorios | 2 baños | 165 m² útiles;Caupolicán 600 - 900, Providencia, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta Ñuñoa, Uf 7.500, ¡¡oportunidad!!;7500;CLF;5 dormitorios;3 baños;90 m² útiles;5 dormitorios | 3 baños | 90 m² útiles;Curamilla 4980, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Ñuñoa;11200;CLF;4 dormitorios;2 baños;232 m² útiles;4 dormitorios | 2 baños | 232 m² útiles;Pje. Juan Moya Morales 300 - 600, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Juan Moya Morales;11200;CLF;4 dormitorios;2 baños;232 m² útiles;4 dormitorios | 2 baños | 232 m² útiles;Pje. Juan Moya Morales 300 - 600, Ñuñoa, Parque Juan XXIII, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Venta 2 Casas Ñuñoa Antonio Varas X 1 Rol  ;390000000;CLP;5 dormitorios;4 baños;161 m² útiles;5 dormitorios | 4 baños | 161 m² útiles;Antonio Varas 2801, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Villa Olímpica 2 Pisos 3d 1b;175000000;CLP;3 dormitorios;1 baño;90 m² útiles;3 dormitorios | 1 baño | 90 m² útiles;Sócrates 1020, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;307m2 Excelente Ubicación, Gran Potencial, Montenegro, Ñuñoa;10460;CLF;3 dormitorios;2 baños;101 m² útiles;3 dormitorios | 2 baños | 101 m² útiles;Montenegro 890, Santiago, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Diego De Almagro, Ñuñoa Con Jardín;14500;CLF;4 dormitorios;3 baños;194 m² útiles;4 dormitorios | 3 baños | 194 m² útiles;Coventry 1749, Ñuñoa, Chile, Diego De Almagro, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta De 4 Dorm. Gran Terreno En Ñuñoa;23500;CLF;4 dormitorios;6 baños;340 m² útiles;4 dormitorios | 6 baños | 340 m² útiles;HAMBURGO CON AMAPOLAS, Amapolas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta De 4 Dorm. En Ñuñoa;13500;CLF;4 dormitorios;2 baños;159 m² útiles;4 dormitorios | 2 baños | 159 m² útiles;Suecia 3171, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Simón Bolívar - Suecia Metro - Metro Ñuñoa ;430000000;CLP;4 dormitorios;4 baños;280 m² útiles;4 dormitorios | 4 baños | 280 m² útiles;Avenida Simón Bolívar 2893, Ñuñoa, Chile, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta Con Dos Locales Comerciales, Gran Conectividad;443000000;CLP;5 dormitorios;2 baños;170 m² útiles;5 dormitorios | 2 baños | 170 m² útiles;Av. José Pedro Alessandri 1800 - 2100, Juan Gómez Millas, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Amplia Casona En Venta Ñuñoa Con 2 Propiedades;40000;CLF;13 dormitorios;6 baños;1.290 m² útiles;13 dormitorios | 6 baños | 1.290 m² útiles;Jorge Washington 111, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa En Venta En Condominio: Metro P. De Gales, Ñuñoa;8900;CLF;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Av. Ossa, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Casa Remodelada, José Domingo Cañas;9700;CLF;3 dormitorios;2 baños;134 m² útiles;3 dormitorios | 2 baños | 134 m² útiles;José Domingo Cañas 609, Ñuñoa, Metro Irarrázaval, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Extraordinario! Venta Centro Eventos 7 Azul - Corazon Ñuñoa;680000000;CLP;3 dormitorios;7 baños;414 m² útiles;3 dormitorios | 7 baños | 414 m² útiles;Av. Salvador 3000 - 3300, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:17:06;Ñuñoa;casa;Amplia Casa En Hannover;11000;CLF;5 dormitorios;3 baños;150 m² útiles;5 dormitorios | 3 baños | 150 m² útiles;Hannover 5238, Ñuñoa, Plaza Egaña, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Oportunidad Casa Venta 4d/2b Gran Patio Trasero  Ñuñoa;15800;CLF;4 dormitorios;2 baños;156 m² útiles;4 dormitorios | 2 baños | 156 m² útiles;Luis Uribe 2745, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Casa Ideal Para Familias Que Buscan Comodidad Y Seguridad;9500;CLF;5 dormitorios;2 baños;167 m² útiles;5 dormitorios | 2 baños | 167 m² útiles;Pucará 4827, Ñuñoa, Metro Simón Bolivar, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Gran Casona En Chile España/simón Bolívar/holanda, En Ñuñoa;40000;CLF;8 dormitorios;4 baños;900 m² útiles;8 dormitorios | 4 baños | 900 m² útiles;Chile España 665, Ñuñoa, Plaza Ñuñoa, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Espectacular  Casa Con Ampliación En 2do Piso Ideal Negocio ;11700;CLF;3 dormitorios;2 baños;176 m² útiles;3 dormitorios | 2 baños | 176 m² útiles;Emilia Téllez 4707, Ñuñoa, Parque Botánico, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Amplia Casa Con Giro Comercial, Para Proyecto.;490000000;CLP;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Av. Pedro De Valdivia 5247, Ñuñoa, Estadio Nacional, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Oportunidad, Casa En Barrio Patrimonial!!;6300;CLF;4 dormitorios;3 baños;90 m² útiles;4 dormitorios | 3 baños | 90 m² útiles;Totoral, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Casa En Ñuñoa, Barrio Patrimonial, Gran Terreno, Vende Dueño;9400;CLF;5 dormitorios;3 baños;250 m² útiles;5 dormitorios | 3 baños | 250 m² útiles;Monseñor Eyzaguirre, Ñuñoa, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Casa En Ñuñoa;160000000;CLP;2 dormitorios;1 baño;50 m² útiles;2 dormitorios | 1 baño | 50 m² útiles;Peatones 33 1616, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Excelente Casa En Ñuñoa Rebajada.  Ahora  8.650 Uf;320000000;CLP;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Alcalde Eduardo Castillo Velasco 4800, Ñuñoa, Villa Frei, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Casa Depto Nuevo Piso 1 Excelente Oportunidad;6694;CLF;2 dormitorios;2 baños;57 m² útiles;2 dormitorios | 2 baños | 57 m² útiles;Manuel Montt 2648, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Casa En Venta - Giro Comercial - Ñuñoa;11500;CLF;10 dormitorios;3 baños;234 m² útiles;10 dormitorios | 3 baños | 234 m² útiles;Miguel Claro 2194, Ñuñoa, Metro Monseñor Eyzaguirre, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Hermosa Casa Esquina, En El Mejor Y Seguro Barrio De Ñuñoa;10100;CLF;6 dormitorios;4 baños;171 m² útiles;6 dormitorios | 4 baños | 171 m² útiles;Granada 2305, Ñuñoa, Metro Ñuñoa, Ñuñoa;
2025-11-29 18:17:43;Ñuñoa;casa;Se Vende Casa Solida  3 Hab 1 Baño Metro Los Orientales;280000000;CLP;3 dormitorios;1 baño;84 m² útiles;3 dormitorios | 1 baño | 84 m² útiles;Playa Ancha, Ñuñoa, Villa Frei, Ñuñoa;
