Unnamed: 0,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna_left,published,divisa,region,grid_id,x_utm,y_utm,comuna_right,zona_utm,crs_epsg,fecha_creacion,procesado,dist_educacion_basica_m,dist_educacion_superior_m,dist_educacion_parvularia_m,dist_salud_m,dist_salud_clinicas_m,dist_transporte_metro_m,dist_transporte_carga_m,dist_seguridad_pdi_m,dist_seguridad_cuarteles_m,dist_seguridad_bomberos_m,dist_areas_verdes_m,dist_ocio_m,dist_turismo_m,dist_servicios_publicos_m,dist_servicios_sernam_m,dist_comercio_m,dist_puntos_interes_m,dist_educacion_min_m,dist_salud_min_m,dist_seguridad_min_m,dist_transporte_min_m,distancias_calculadas,fecha_distancias,dens_educacion_300m_km2,dens_educacion_600m_km2,dens_educacion_1000m_km2,dens_salud_300m_km2,dens_salud_600m_km2,dens_salud_1000m_km2,dens_comercio_300m_km2,dens_comercio_600m_km2,dens_comercio_1000m_km2,dens_seguridad_300m_km2,dens_seguridad_600m_km2,dens_seguridad_1000m_km2,dens_transporte_300m_km2,dens_transporte_600m_km2,dens_transporte_1000m_km2,dens_recreacion_300m_km2,dens_recreacion_600m_km2,dens_recreacion_1000m_km2,dens_total_300m_km2,dens_total_600m_km2,dens_total_1000m_km2,diversidad_servicios_300m,diversidad_servicios_600m,diversidad_servicios_1000m,dens_norm_educacion_300m_km2,dens_norm_educacion_600m_km2,dens_norm_educacion_1000m_km2,dens_norm_salud_300m_km2,dens_norm_salud_600m_km2,dens_norm_salud_1000m_km2,dens_norm_comercio_300m_km2,dens_norm_comercio_600m_km2,dens_norm_comercio_1000m_km2,dens_norm_seguridad_300m_km2,dens_norm_seguridad_600m_km2,dens_norm_seguridad_1000m_km2,dens_norm_transporte_300m_km2,dens_norm_transporte_600m_km2,dens_norm_transporte_1000m_km2,dens_norm_recreacion_300m_km2,dens_norm_recreacion_600m_km2,dens_norm_recreacion_1000m_km2,dens_norm_total_300m_km2,dens_norm_total_600m_km2,dens_norm_total_1000m_km2,div_norm_servicios_300m,div_norm_servicios_600m,div_norm_servicios_1000m,densidades_calculadas,fecha_densidades,dist_to_grid
1760,1761,https://www.portalinmobiliario.com/mlc-1303758509-precioso-dpto-con-terraza-en-azotea-excelente-sector-de-n-_jm#position=16&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,"precioso dpto  con terraza en azotea, excelente sector de ñ",695000.0,"pucará 5150, ñuñoa, chile, metro simón bolivar, ñuñoa",35.0,40.0,0.0,0,1,1,1.0,0,1.0,80000.0,,,0,0,0,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4443814,-70.5775338,Ñuñoa,2023-02-12 17:56:38.678120,pesos,Rm (metropolitana),GRID_0029_0082,353399.8451130898,6298291.179614866,La Reina,19S,32719.0,2025-10-10 11:53:43,False,280.8079990527196,1545.8359161176093,249.34418738121417,617.2012878736678,2672.291080296308,2597.0408425176097,679.8418645038366,3001.5138881504963,962.1477543391944,2825.4035638371292,172.67837684605607,229.17081675140662,5539.792042076468,1854.8157648038311,2260.4551507450537,536.901310525976,860.1626287582012,249.34418738121417,617.2012878736678,962.1477543391944,679.8418645038366,True,2025-10-10 11:54:16,10.627392955608387,8.856160796335068,8.289366505369797,0.0,0.0,0.9564653660042074,0.0,1.7712321592670137,1.2752871546722766,0.0,0.0,0.31882178866806915,0.0,0.0,0.31882178866806915,14.169857274144517,16.82670551303663,16.578733010739594,24.797250229752905,27.454098468638712,27.737495614122015,2.0,3.0,6.0,0.5555555555555556,0.6993006993006994,1.1555555555555554,0.0,0.0,0.7692307692307693,0.0,0.10638297872340426,0.12944983818770228,0.0,0.0,1.1111111111111112,0.0,0.0,1.0,1.2121212121212124,2.0430107526881716,2.8888888888888884,0.6422018348623854,1.24,1.5236427320490367,3.333333333333333,5.0,10.0,True,2025-10-10 11:55:26,53.019284851997696
1761,1762,https://www.portalinmobiliario.com/mlc-1293977182-excelente-departamento-nuevo-para-arriendo-_jm#position=17&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,excelente departamento nuevo para arriendo ,420000.0,"avenida perú 1471, recoleta, chile, cementerios, recoleta",0.0,46.0,0.0,0,0,0,,0,,0.0,,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,-33.4150718,-70.6382003,Recoleta,2023-02-12 17:56:38.678121,pesos,Rm (metropolitana),GRID_0038_0051,347199.8451130898,6300091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,138.8463911701031,655.7975244853145,138.8463911701031,1210.7424649761317,256.96598273889384,596.9777285532448,1689.5062006796416,1163.583777657632,684.3478243321765,1178.5703945289288,243.01423895909736,438.82985718107204,828.4263189030709,1199.1961568690729,1085.550838114313,335.82362398521855,828.4263189030709,138.8463911701031,256.96598273889384,684.3478243321765,596.9777285532448,True,2025-10-10 11:54:16,14.169857274144517,6.199312557434548,5.738792196025244,3.5424643185361293,0.8856160796335069,0.31882178866806915,0.0,2.6568482389005204,2.550574309344553,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,3.5424643185361293,3.5424643185340274,13.071693335390835,21.254785911216775,13.284241194502602,22.31752520676484,3.0,4.0,5.0,0.7407407407407408,0.48951048951048953,0.8,0.7692307692307693,0.3448275862068966,0.25641025641025644,0.0,0.15957446808510636,0.25889967637540456,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.3030303030303031,0.4301075268817204,2.277777777777778,0.5504587155963303,0.6,1.2259194395796849,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,1485.2848786849004
1762,1763,https://www.portalinmobiliario.com/mlc-1308166555-malaquias-concha-providencia-_jm#position=18&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,malaquías concha - providencia,530000.0,"malaquías concha 310, departamento 305, providencia, chile, barrio italia, providencia",58.0,53.0,5.0,0,1,1,1.0,0,1.0,0.0,,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,-33.4487395,-70.6265086,Providencia,2023-02-12 17:56:38.678122,pesos,Rm (metropolitana),GRID_0026_0059,348799.8451130898,6297691.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,122.78023964992198,236.01618076094047,191.79458810771936,483.7683622509047,890.8784163757978,1734.2633832511376,781.2023956246672,1285.2162791502699,1510.9865385039257,2698.9224489389408,268.1726250757647,269.4711665020192,1502.691688287779,2593.6216487068596,3101.108619939976,113.17982813211809,699.5345322665403,122.78023964992198,483.7683622509047,1285.2162791502699,781.2023956246672,True,2025-10-10 11:54:16,17.712321592680645,19.48355375193715,14.984624067399249,0.0,0.8856160796335069,1.2752871546722766,24.797250229752905,7.084928637068055,5.419970407357175,0.0,0.0,0.0,0.0,0.0,0.6376435773361383,17.712321592680645,21.254785911204163,23.592812361437115,60.221893415114195,48.70888437984287,45.91033756820195,3.0,4.0,5.0,0.9259259259259258,1.5384615384615385,2.0888888888888886,0.0,0.3448275862068966,1.0256410256410258,0.6730769230769231,0.425531914893617,0.5501618122977346,0.0,0.0,0.0,0.0,0.0,2.0,1.5151515151515151,2.580645161290322,4.111111111111111,1.5596330275229358,2.2,2.521891418563923,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,93.07096942385895
1763,1764,https://www.portalinmobiliario.com/mlc-1304491200-lindo-y-nuevo-departamento-_jm#position=19&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,lindo y nuevo departamento,450000.0,"avenida américo vespucio 4641, macul, chile, metro las torres, macul",50.0,45.0,0.0,0,2,1,,2,,49000.0,,,24,6,23,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4985102,-70.5866515,Macul,2023-02-12 17:56:38.678123,pesos,Rm (metropolitana),GRID_0009_0078,352599.8451130898,6294291.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,7.772063685761474,1600.3759429853637,7.772063685761474,3381.9047389446996,4143.784583926818,1482.968734534402,3786.952395159651,1343.8918964547408,2773.361974534528,2351.456612118566,312.7084867847828,780.6161418359928,5344.207184657188,3014.0894140431083,1858.8468437860495,2713.9312425852777,3411.4870311464597,7.772063685761474,3381.9047389446996,1343.8918964547408,1482.968734534402,True,2025-10-10 11:54:16,10.627392955608387,4.428080398167534,4.463505041352968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741776875968576,15.941089433403457,10.627392955608387,14.16985727413611,20.404594474756426,1.0,2.0,2.0,0.5555555555555556,0.3496503496503497,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182795698924731,2.7777777777777777,0.27522935779816515,0.64,1.1208406304728546,1.6666666666666665,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,1971.7615404348178
1764,1765,https://www.portalinmobiliario.com/mlc-1269953522-departamento-2-habitaciones-amplias-y-2-banos-terrazavista-_jm#position=20&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,"departamento 2 habitaciones amplias y 2 baños, terraza,vista",450000.0,"amunátegui 573, santiago, chile, centro histórico de santiago, santiago",50.0,53.0,3.0,0,2,2,,0,,100000.0,,departamento,0,0,1807,,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,Santiago,2023-02-12 17:56:38.678124,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,1766,https://www.portalinmobiliario.com/mlc-1297481230-edificio-san-pablo-piso-6-_jm#position=21&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,edificio san pablo- piso 6,550000.0,"avenida san pablo 1433, santiago, chile, centro histórico de santiago, santiago",5255.0,52.0,0.0,0,2,2,1.0,4,1.0,98000.0,,departamento,19,16,6,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4344302,-70.6579141,Santiago,2023-02-12 17:56:38.678124,pesos,Rm (metropolitana),GRID_0034_0044,345799.8451130898,6299291.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,241.60803712623013,367.1774879776572,333.67190254070243,160.23447111816517,1410.0998177087083,1955.5691052575908,108.31009233229123,160.1479836064078,806.1837691139951,734.7587865578595,204.23633825260512,113.43561968038622,391.5222474491002,828.6111706173265,531.0263662866389,502.8742402528209,340.8229810012168,241.60803712623013,160.23447111816517,160.1479836064078,108.31009233229123,True,2025-10-10 11:54:16,3.5424643185361293,14.16985727413611,15.303445856067318,3.5424643185361293,0.8856160796335069,3.8258614640168296,0.0,7.9705447167015615,13.709336912726972,10.627392955608387,4.428080398167534,2.231752520676484,3.5424643185361293,1.7712321592670137,1.2752871546722766,14.169857274144517,26.568482389005204,28.375139191458153,35.42464318536129,55.79381301691093,64.72082309961803,5.0,6.0,6.0,0.1851851851851852,1.118881118881119,2.1333333333333333,0.7692307692307693,0.3448275862068966,3.076923076923077,0.0,0.47872340425531906,1.3915857605177993,7.5,7.142857142857142,7.777777777777778,3.333333333333334,3.333333333333334,4.0,1.2121212121212124,3.225806451612903,4.944444444444445,0.9174311926605504,2.52,3.555166374781085,8.333333333333334,10.0,10.0,True,2025-10-10 11:55:26,85.27447841847379
1766,1767,https://www.portalinmobiliario.com/mlc-1295930083-excelente-departamento-1d-1b-a-pasos-del-metro-_jm#position=22&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,excelente departamento 1d 1b a pasos del metro ,285000.0,"conde del maule 4106, depto 3004, estación central, santiago, chile, san alberto hurtado, estación central",0.0,33.0,0.0,0,0,0,,0,,70000.0,,,0,0,0,,2023-02-11 00:00:00.000000,particular con identidad verificada,,,Estación central,2023-02-12 17:56:38.678125,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,1768,https://www.portalinmobiliario.com/mlc-1313828280-moderno-y-central-_jm#position=23&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,moderno y central,385000.0,"carmen 300 - 600, santiago, chile, santa isabel, santiago",52.0,50.0,2.0,0,2,2,,3,,78000.0,,departamento,20,6,13,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4490076,-70.6417258,Santiago,2023-02-12 17:56:38.678126,pesos,Rm (metropolitana),GRID_0026_0052,347399.8451130898,6297691.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,154.49396223416989,149.62765374922978,154.49396223416989,605.6480737105329,388.23959675131886,1635.6964827604859,338.2801189182136,527.6096313050259,1503.545405369913,1688.7344577335996,153.3100850500202,156.66043757688837,374.1390549423878,1584.806500127163,2129.878765566703,108.00262884438216,537.5286116698866,149.62765374922978,388.23959675131886,527.6096313050259,338.2801189182136,True,2025-10-10 11:54:16,35.42464318536129,23.911634150104685,23.273990572769048,0.0,0.8856160796335069,5.738792196025244,35.42464318536129,45.16642006130885,66.63375383162645,0.0,0.8856160796335069,0.31882178866806915,0.0,1.7712321592670137,2.231752520676484,17.712321592680645,22.14040199083767,24.868099516109393,88.56160796340322,94.76092052078523,123.0652104258747,3.0,6.0,6.0,1.8518518518518516,1.8881118881118883,3.2444444444444445,0.0,0.3448275862068966,4.615384615384615,0.9615384615384616,2.712765957446808,6.763754045307444,0.0,1.4285714285714284,1.1111111111111112,0.0,3.333333333333334,7.0,1.5151515151515151,2.6881720430107525,4.333333333333334,2.293577981651376,4.28,6.7600700525394055,5.0,10.0,10.0,True,2025-10-10 11:55:26,39.23507631566901
1768,1769,https://www.portalinmobiliario.com/mlc-1290100287-departamento-a-pasos-metro-santa-isabel-a-contar-01032023-_jm#position=24&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,"departamento a pasos metro santa isabel, a contar 01/03/2023",395000.0,"santa isabel 77, santiago, chile, santa isabel, santiago",45.0,40.0,5.0,0,1,1,,2,,75000.0,,departamento,12,5,1,,2023-02-11 00:00:00.000000,02_11_2023,-33.4475682,-70.6334143,Santiago,2023-02-12 17:56:38.678127,pesos,Rm (metropolitana),GRID_0027_0056,348199.8451130898,6297891.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,252.52959060190997,189.07350127945833,265.67470363025257,212.1756150395214,546.2000210803129,1742.6616134394737,302.65407630097894,1234.2006537627208,1139.9694836145977,2090.1674802814496,183.12429622328168,80.02086453916034,873.1453084502689,1983.5286484469414,2504.696880443497,215.2866621580531,212.1756150395214,189.07350127945833,212.1756150395214,1139.9694836145977,302.65407630097894,True,2025-10-10 11:54:16,14.169857274144517,11.513009035235589,19.12930732008415,7.084928637072259,5.313696477801041,2.231752520676484,17.712321592680645,9.741776875968576,12.115227969386627,0.0,0.0,0.0,0.0,1.7712321592670137,1.2752871546722766,24.797250229752905,33.65341102607326,27.099852036785876,63.76435773365033,61.99312557434548,61.85142700160541,4.0,5.0,5.0,0.7407407407407408,0.9090909090909092,2.6666666666666665,1.5384615384615385,2.068965517241379,1.794871794871795,0.4807692307692308,0.5851063829787233,1.2297734627831716,0.0,0.0,0.0,0.0,3.333333333333334,4.0,2.121212121212121,4.086021505376343,4.722222222222222,1.651376146788991,2.8,3.3975481611208402,6.666666666666666,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,21.927401610785115
1769,1770,https://www.portalinmobiliario.com/mlc-1289118614-departamento-nuevo-metro-rodrigo-de-araya-_jm#position=25&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,departamento nuevo metro rodrigo de araya,590000.0,"zañartu 1111, ñuñoa, chile, estadio nacional, ñuñoa",58.0,51.0,7.0,0,2,2,1.0,0,1.0,90000.0,,departamento,9,16,7,,2023-02-11 00:00:00.000000,02_11_2023,-33.4733936,-70.621006,Ñuñoa,2023-02-12 17:56:38.678128,pesos,Rm (metropolitana),GRID_0013_0062,349399.8451130898,6295091.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,438.73534070206995,509.90073485998056,415.933031222855,1117.0392906984443,2210.0205652182176,368.2176652732684,2079.4752264593285,208.2626651717929,689.7180520454656,2330.871695028839,229.28112155845932,169.56830849416528,2082.546337488749,2045.4187514241912,3446.6367155046096,1276.9810339668682,1117.0392906984443,415.933031222855,1117.0392906984443,208.2626651717929,368.2176652732684,True,2025-10-10 11:54:16,0.0,5.313696477801041,4.463505041352968,0.0,0.0,0.0,0.0,0.0,0.0,7.084928637072259,2.6568482389005204,1.2752871546722766,0.0,0.0,0.0,31.88217886682516,19.48355375193715,18.49166374274801,38.96710750389742,27.454098468638712,24.230455938773254,2.0,3.0,3.0,0.0,0.41958041958041953,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.285714285714286,4.444444444444445,0.0,0.0,0.0,2.727272727272727,2.365591397849462,3.2222222222222223,1.0091743119266054,1.24,1.3309982486865148,3.333333333333333,5.0,5.0,True,2025-10-10 11:55:26,41.92628243179788
1770,1771,https://www.portalinmobiliario.com/mlc-1308147686-excelente-departamento-con-terraza-mirador-chincho-privado-_jm#position=26&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,excelente departamento con terraza mirador - chincho privado,59.0,"cam. san francisco de asis 2304, las condes, región metropolitana, chile, san carlos de apoquindo, las condes",223.0,140.0,83.0,0,4,4,2.0,0,1.0,400000.0,,,4,2,4,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.3923607,-70.493656,Las condes,2023-02-12 17:56:38.678129,undefined,Rm (metropolitana),GRID_0038_0114,359799.8451130898,6300091.179614866,La Reina,19S,32719.0,2025-10-10 11:53:43,False,1795.4930269040394,3334.6178429022984,1795.4923030853126,2846.648035518667,8992.079484872762,5723.802007760606,2818.8959425886496,2393.3668984051237,3619.29329043122,9223.340032743445,1542.6673711016729,1613.4623773995538,2270.3038202125294,3391.0330781184643,5751.486749368838,2635.033448142057,2846.648035518667,1795.4923030853126,2846.648035518667,2393.3668984051237,2818.8959425886496,True,2025-10-10 11:54:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,2025-10-10 11:55:26,4321.692989670305
1771,1772,https://www.portalinmobiliario.com/mlc-1283430912-departamento-en-arriendo-2d2b-a-pasos-de-metro-y-lider-_jm#position=27&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,departamento en arriendo - 2d2b - a pasos de metro y líder,375000.0,"brigadier de la cruz 980, san miguel, chile, el llano, san miguel",55.0,50.0,5.0,0,2,2,,0,1.0,55000.0,,departamento,16,8,9,,2023-02-11 00:00:00.000000,particular con identidad verificada,-33.4919267,-70.6496089,San miguel,2023-02-12 17:56:38.678130,pesos,Rm (metropolitana),GRID_0008_0049,346799.8451130898,6294091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,196.99030738104884,152.3501515758865,196.99030738104884,642.2665822582571,1963.6538088441812,720.1682453014274,1124.9696334571074,1573.710609501886,1843.2960814170935,5047.439420735162,110.40083636083195,33.172878855877975,1134.513135386912,740.8320713095053,5439.420736923233,1083.1114923280397,981.7674995230396,152.3501515758865,642.2665822582571,1573.710609501886,720.1682453014274,True,2025-10-10 11:54:16,10.627392955608387,2.6568482389005204,4.1446832526848985,0.0,0.0,0.6376435773361383,0.0,0.0,0.31882178866806915,0.0,0.0,0.0,0.0,0.0,0.0,24.797250229752905,17.712321592670136,18.17284195407994,35.42464318536129,20.369169831570655,23.273990572769044,2.0,2.0,4.0,0.5555555555555556,0.20979020979020976,0.5777777777777777,0.0,0.0,0.5128205128205129,0.0,0.0,0.03236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,2.121212121212121,2.150537634408602,3.1666666666666665,0.9174311926605504,0.92,1.2784588441330995,3.333333333333333,3.333333333333333,6.666666666666666,True,2025-10-10 11:55:26,1133.8536662610761
1772,1773,https://www.portalinmobiliario.com/mlc-1293259466-departamento-nuevo-cerca-metro-blanqueado-_jm#position=28&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,departamento nuevo cerca metro blanqueado,360000.0,"radal 1225, quinta normal, chile, blanqueado, quinta normal",0.0,36.0,0.0,0,0,0,,0,,39999.0,,,0,0,0,,2023-02-11 00:00:00.000000,02_11_2023,,,Quinta normal,2023-02-12 17:56:38.678130,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,1774,https://www.portalinmobiliario.com/mlc-1303768573-arriendo-departamento-seguro-y-familiar-en-san-miguel-_jm#position=29&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,arriendo departamento seguro y familiar en san miguel,475000.0,"lazo, san miguel, chile, lo vial, san miguel",60.0,56.0,36.0,0,2,2,1.0,4,1.0,110.0,,departamento,0,6,6,609sm,2023-02-11 00:00:00.000000,corredora con identidad verificada,,,San miguel,2023-02-12 17:56:38.678131,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,1775,https://www.portalinmobiliario.com/mlc-1268903866-froilan-roa-5739-increible-estacionamiento-_jm#position=30&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,froilán roa 5739 - increíble + estacionamiento ,450000.0,"froilán roa 5739, la florida, chile, metro mirador, la florida",52.0,52.0,0.0,0,2,2,1.0,0,,0.0,,,17,0,2,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.5107867,-70.6018739,La florida,2023-02-12 17:56:38.678132,pesos,Rm (metropolitana),GRID_0009_0070,350999.8451130898,6294291.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,455.03888157719393,1341.0398177584668,455.0396274127699,2884.540971965311,3713.7466036552373,2131.9058702345287,3659.5746197271837,1121.1013390125295,1432.9035719701542,2052.7025690023834,422.6614707193292,698.5253323364309,3770.4738825991403,3059.4594233686294,2504.59370492813,2842.6064869845104,2884.540971965311,455.03888157719393,2884.540971965311,1121.1013390125295,2131.9058702345287,True,2025-10-10 11:54:16,0.0,6.199312557434548,3.1882178866806914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5424643185340274,7.651722928033659,0.0,9.741776875968576,10.83994081471435,0.0,2.0,2.0,0.0,0.48951048951048953,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4301075268817204,1.3333333333333333,0.0,0.44,0.595446584938704,0.0,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,3361.9600846509475
1775,1776,https://www.portalinmobiliario.com/mlc-1298467532-departamento-excelente-ubicacion-oarentacion-orientepiso-17-_jm#position=31&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,departamento excelente ubicación oarentación orientepiso 17 ,450000.0,"baltazar 7587, la florida, chile, vicente valdés, la florida",55.0,50.0,5.0,0,2,2,1.0,0,,69.0,,departamento,18,12,17,,2023-02-11 00:00:00.000000,02_11_2023,,,La florida,2023-02-12 17:56:38.678133,pesos,Rm (metropolitana),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,1777,https://www.portalinmobiliario.com/mlc-1293208970-zenteno-2-dormitorios-414-m2-50-descuento-3-primeros-meses-_jm#position=32&search_layout=stack&type=item&tracking_id=0a31de12-41e6-463d-a65c-461b2824c0ba,"zenteno 2 dormitorios 41,4 m2 50% descuento 3 primeros meses",325000.0,"zenteno 1200 - 1500, santiago centro, santiago, chile, parque o'higgins, santiago",414.0,41.0,21.0,0,2,1,,4,1.0,60000.0,,departamento,20,20,7,,2023-02-11 00:00:00.000000,corredora con identidad verificada,-33.4654041,-70.649818,Santiago,2023-02-12 17:56:38.678134,pesos,Rm (metropolitana),GRID_0017_0048,346599.8451130898,6295891.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,201.89152306941057,653.0842060680992,201.89152306941057,538.6933275163278,776.05420512577,1407.721481509248,211.4348491462867,1877.4774684854483,478.3593860422449,3240.563110676113,477.6389960009423,323.6006860948468,755.3124621288558,1749.552063142143,3628.6884189126067,414.22951289030186,374.43969101280544,201.89152306941057,538.6933275163278,478.3593860422449,211.4348491462867,True,2025-10-10 11:54:16,28.339714548289034,16.82670551303663,15.303445856067318,0.0,0.8856160796335069,1.5941089433403457,0.0,6.199312557434548,9.564653660042074,0.0,0.8856160796335069,0.31882178866806915,3.5424643185361293,2.6568482389005204,2.550574309344553,0.0,7.084928637068055,16.259911222071526,31.882178866825164,34.539027105706765,45.59151577953389,2.0,6.0,6.0,1.4814814814814816,1.3286713286713288,2.1333333333333333,0.0,0.3448275862068966,1.282051282051282,0.0,0.3723404255319149,0.970873786407767,0.0,1.4285714285714284,1.1111111111111112,3.333333333333334,5.0,8.0,0.0,0.8602150537634408,2.833333333333334,0.8256880733944955,1.56,2.504378283712785,3.333333333333333,10.0,10.0,True,2025-10-10 11:55:26,87.24233445767071
